cgpa,tenth_percentage,twelfth_percentage,backlogs,internships,num_technical_skills,num_soft_skills,num_projects,num_certifications,experience_years,num_programming_languages,department,gender,college_tier,placed
8.93,95.2,78.4,0,0,5,9,5,1,0.1,7,Electronics,Male,Tier-3,0
9.63,81.2,65.8,0,0,3,2,2,3,0.5,2,Mechanical,Male,Tier-2,0
9.04,83.0,69.5,0,1,4,6,6,6,0.5,2,Chemical,Male,Tier-3,0
9.51,85.8,71.4,0,1,6,3,4,4,3.6,4,Computer Science,Female,Tier-3,1
8.4,63.2,76.4,3,0,11,10,3,1,0.4,6,Mechanical,Female,Tier-2,0
7.47,77.9,74.4,0,1,7,3,6,1,0.9,4,Civil,Female,Tier-3,0
8.56,87.9,60.3,0,1,2,6,6,3,1.7,3,Computer Science,Male,Tier-2,1
9.34,70.3,82.7,0,2,11,10,7,0,0.7,1,Civil,Male,Tier-3,0
8.59,81.7,67.5,0,0,15,6,4,1,1.2,5,Civil,Male,Tier-1,0
8.2,84.5,99.0,0,2,3,10,3,0,3.7,6,Electrical,Female,Tier-1,1
6.5,60.5,91.2,0,0,12,0,0,3,0.4,7,Computer Science,Male,Tier-1,0
8.15,65.6,53.4,0,1,7,10,3,1,0.1,6,Computer Science,Male,Tier-2,1
7.38,50.6,71.7,0,1,13,0,0,2,0.6,2,Electronics,Male,Tier-2,0
9.83,80.7,95.9,0,0,5,5,6,3,0.8,7,Electrical,Male,Tier-2,1
9.76,99.0,83.6,1,1,4,1,5,3,0.9,1,Electrical,Male,Tier-3,0
9.3,69.7,76.2,0,1,4,2,6,2,1.3,8,Mechanical,Male,Tier-2,1
8.21,75.7,44.8,1,1,9,1,7,3,2.3,7,Electronics,Male,Tier-2,1
9.46,90.2,72.2,0,1,15,1,5,2,0.7,6,Computer Science,Female,Tier-2,1
9.59,81.2,77.7,0,0,9,7,1,2,0.2,1,Electronics,Female,Tier-3,0
8.43,66.3,48.3,0,2,10,7,1,3,0.5,7,Computer Science,Male,Tier-2,1
8.43,96.3,83.0,1,2,7,5,8,2,0.2,4,Civil,Female,Tier-3,0
8.43,80.4,65.9,1,0,1,2,5,2,0.2,4,Information Technology,Male,Tier-3,1
8.43,75.2,78.9,0,1,1,4,5,3,0.0,1,Electronics,Female,Tier-1,0
7.92,76.2,76.7,1,0,3,6,0,2,2.7,4,Mechanical,Male,Tier-3,0
8.8,85.1,71.7,0,1,3,4,7,0,1.4,3,Electronics,Male,Tier-1,1
8.51,70.6,85.3,0,1,7,6,7,3,0.1,3,Mechanical,Male,Tier-1,1
9.11,96.9,78.7,0,1,12,9,3,3,2.5,5,Civil,Male,Tier-2,1
8.98,93.1,99.0,0,0,14,6,6,0,2.0,5,Computer Science,Male,Tier-1,1
8.41,78.1,98.1,0,3,13,3,8,4,2.4,8,Information Technology,Female,Tier-3,1
8.51,78.7,61.8,0,2,2,9,0,5,0.1,6,Computer Science,Male,Tier-2,1
9.19,67.8,90.4,0,1,8,9,4,1,0.1,6,Computer Science,Male,Tier-2,1
8.02,70.4,65.4,0,0,1,5,7,2,0.1,5,Civil,Female,Tier-3,0
9.61,64.4,59.7,0,0,11,8,6,6,3.4,6,Computer Science,Male,Tier-2,1
9.21,75.6,55.8,0,1,13,3,3,5,1.1,2,Civil,Male,Tier-3,0
9.29,78.7,70.3,0,2,15,9,2,2,0.2,3,Chemical,Male,Tier-3,1
9.86,58.9,88.1,0,3,8,0,0,5,2.6,2,Computer Science,Female,Tier-2,1
9.05,86.3,77.1,3,0,9,7,2,6,0.6,3,Electronics,Male,Tier-2,0
8.81,67.5,81.6,1,1,14,3,1,6,1.5,6,Electronics,Female,Tier-2,1
7.54,82.9,35.0,0,1,5,7,4,6,1.0,1,Chemical,Female,Tier-3,0
9.04,87.7,72.0,0,0,11,10,0,1,1.0,7,Computer Science,Male,Tier-1,1
9.43,93.7,61.3,0,1,4,8,3,2,0.6,2,Civil,Male,Tier-1,1
8.82,91.2,54.5,0,0,6,7,7,5,0.5,8,Chemical,Female,Tier-2,0
8.6,97.9,59.3,0,1,6,0,8,2,0.2,8,Electronics,Male,Tier-3,0
8.19,87.8,75.9,2,2,8,8,0,0,0.1,8,Computer Science,Male,Tier-3,1
9.81,80.0,83.6,2,2,8,4,2,0,2.6,5,Information Technology,Male,Tier-1,1
9.31,72.3,63.2,1,1,1,7,5,5,2.8,3,Chemical,Male,Tier-1,0
8.92,76.6,82.7,0,0,9,5,4,0,1.0,6,Computer Science,Female,Tier-3,1
7.6,97.6,85.6,0,1,10,6,0,0,0.5,5,Electronics,Female,Tier-2,1
9.56,75.6,79.3,0,2,1,2,1,6,0.0,4,Computer Science,Female,Tier-2,1
8.38,77.9,63.8,0,1,3,8,1,6,0.6,3,Electrical,Male,Tier-1,1
7.7,95.7,68.5,0,1,7,8,6,3,1.1,6,Electronics,Female,Tier-2,0
9.15,75.2,79.3,0,2,5,9,5,2,0.4,6,Electrical,Female,Tier-3,1
8.64,68.5,65.7,0,2,6,1,5,1,0.4,3,Chemical,Male,Tier-2,0
9.14,91.6,83.4,0,2,13,3,0,2,0.6,5,Electronics,Male,Tier-3,1
9.14,68.1,60.6,0,2,8,3,0,3,0.7,7,Electrical,Male,Tier-2,0
9.16,82.8,80.0,0,0,4,0,3,3,1.4,5,Computer Science,Female,Tier-3,1
9.2,80.7,86.8,0,2,14,3,5,2,0.7,8,Computer Science,Male,Tier-2,1
9.87,81.8,77.5,0,1,14,2,5,5,1.9,8,Mechanical,Male,Tier-2,1
9.31,49.0,62.1,0,0,4,10,4,2,0.7,5,Electronics,Male,Tier-3,1
8.92,87.4,53.8,0,1,8,10,3,0,0.0,3,Chemical,Male,Tier-3,0
9.52,77.3,60.6,0,1,3,1,1,3,0.2,1,Civil,Male,Tier-1,0
8.46,85.4,81.3,0,0,13,5,6,2,1.3,4,Mechanical,Male,Tier-3,0
8.86,84.0,72.3,5,3,6,2,5,1,0.6,6,Electrical,Male,Tier-2,0
9.78,81.8,67.2,0,0,4,9,6,1,0.6,7,Information Technology,Female,Tier-2,1
8.13,73.2,80.2,1,3,6,8,2,0,3.8,8,Computer Science,Female,Tier-3,1
7.39,73.4,49.2,0,0,4,8,0,6,0.8,5,Electronics,Female,Tier-3,0
8.16,77.3,71.6,0,0,2,10,0,0,0.1,8,Computer Science,Male,Tier-2,1
8.84,80.1,60.6,0,1,10,7,3,2,0.6,6,Computer Science,Female,Tier-3,1
8.63,72.9,57.4,0,1,15,7,3,1,0.8,1,Information Technology,Female,Tier-2,1
8.71,89.3,68.3,0,0,11,1,6,5,0.0,7,Mechanical,Male,Tier-2,0
8.17,74.1,99.0,0,4,11,10,6,3,0.5,6,Computer Science,Male,Tier-3,1
8.92,66.2,83.2,1,1,3,5,3,4,3.4,5,Civil,Male,Tier-3,0
8.99,85.1,60.3,0,1,11,3,6,1,1.4,8,Mechanical,Male,Tier-2,1
9.31,99.0,90.7,0,0,8,9,7,3,0.5,8,Information Technology,Female,Tier-1,1
9.5,64.0,58.0,0,1,13,1,8,1,0.3,3,Computer Science,Male,Tier-1,1
8.73,76.5,94.7,0,3,1,1,5,2,0.3,1,Civil,Female,Tier-3,0
7.7,90.8,63.5,0,0,11,9,3,4,1.8,8,Electronics,Male,Tier-3,1
9.47,84.8,76.4,0,0,10,6,1,4,0.5,7,Electronics,Female,Tier-3,0
8.61,85.5,99.0,0,1,6,10,8,2,1.9,6,Electronics,Female,Tier-3,1
7.68,78.4,70.4,0,3,9,0,6,2,2.4,3,Information Technology,Female,Tier-2,1
9.65,46.1,98.9,2,1,1,7,5,0,0.6,2,Electronics,Male,Tier-3,0
8.85,81.1,74.1,0,1,13,4,3,3,2.9,5,Mechanical,Male,Tier-2,0
9.63,82.5,73.9,0,1,4,9,3,5,0.4,4,Electronics,Female,Tier-2,1
8.95,91.5,63.5,0,3,7,7,1,3,0.3,1,Chemical,Female,Tier-3,0
6.91,69.0,93.4,0,0,6,1,0,0,0.1,2,Information Technology,Female,Tier-3,1
7.6,98.2,68.6,3,0,6,0,4,3,0.3,5,Computer Science,Male,Tier-3,0
8.98,74.3,99.0,0,0,9,1,5,6,1.5,2,Chemical,Male,Tier-3,0
8.73,72.2,66.8,1,0,8,5,8,4,0.5,1,Information Technology,Male,Tier-3,0
9.31,69.4,69.1,0,0,13,3,0,1,0.2,4,Mechanical,Female,Tier-2,0
8.76,90.6,88.1,0,0,13,7,4,4,0.1,1,Civil,Female,Tier-1,1
8.94,64.8,73.6,0,1,5,8,4,0,0.7,7,Computer Science,Female,Tier-3,1
9.78,85.6,78.7,1,0,11,8,8,3,0.8,4,Information Technology,Female,Tier-2,1
8.33,68.3,58.0,1,1,14,4,3,3,1.6,7,Electronics,Male,Tier-2,0
7.69,77.5,76.4,0,3,12,5,2,1,1.3,7,Electronics,Male,Tier-2,1
9.56,59.7,79.8,0,0,11,10,2,5,0.2,8,Computer Science,Male,Tier-1,1
7.92,87.4,97.4,0,0,2,10,5,1,0.3,6,Electronics,Female,Tier-2,1
6.85,76.2,68.8,0,0,12,6,0,1,1.2,7,Computer Science,Male,Tier-3,1
8.48,84.7,79.4,0,1,3,3,0,6,0.2,7,Computer Science,Female,Tier-3,1
8.72,75.9,90.7,0,1,12,9,0,4,1.6,3,Mechanical,Female,Tier-3,0
9.51,84.3,75.6,0,2,10,2,6,0,1.1,5,Computer Science,Female,Tier-3,1
8.3,77.4,89.1,0,1,3,1,4,0,0.8,2,Mechanical,Female,Tier-3,0
7.18,86.9,99.0,1,2,4,9,8,0,1.0,7,Chemical,Female,Tier-2,0
9.83,84.4,75.4,2,1,2,3,2,4,0.1,8,Computer Science,Male,Tier-1,1
7.69,80.4,92.2,0,0,8,8,5,2,0.8,3,Information Technology,Male,Tier-1,1
9.13,67.2,81.7,1,0,15,4,6,3,0.6,7,Chemical,Male,Tier-3,0
9.61,72.8,86.1,0,1,8,0,2,6,0.7,5,Mechanical,Female,Tier-3,0
8.86,68.7,84.2,2,3,14,4,8,4,0.4,2,Civil,Male,Tier-3,0
9.1,95.1,88.9,0,0,13,5,1,0,0.6,3,Civil,Male,Tier-3,0
9.34,87.4,88.0,0,0,12,9,6,4,2.1,7,Mechanical,Male,Tier-3,1
8.75,78.5,74.1,0,2,8,5,3,6,0.4,7,Chemical,Male,Tier-2,0
9.74,71.3,67.8,1,0,10,4,8,4,0.0,5,Information Technology,Male,Tier-1,1
9.69,68.5,80.5,1,1,14,7,6,5,0.3,5,Electronics,Female,Tier-2,1
8.86,79.5,56.1,0,0,15,4,7,2,0.6,8,Mechanical,Male,Tier-2,1
9.81,99.0,83.0,0,0,5,10,2,5,0.8,3,Mechanical,Male,Tier-1,1
9.22,78.1,84.7,0,1,15,9,5,1,0.6,1,Computer Science,Female,Tier-2,1
8.46,92.4,72.7,1,1,10,2,3,5,1.8,4,Electrical,Male,Tier-2,1
8.56,81.3,75.6,0,0,6,2,3,6,2.5,8,Civil,Male,Tier-3,0
8.33,84.8,86.9,0,1,14,3,1,5,0.7,6,Information Technology,Female,Tier-3,1
9.61,72.3,84.7,0,0,6,9,8,0,0.1,4,Electronics,Male,Tier-2,1
8.62,75.6,87.0,0,1,7,7,0,4,0.5,7,Information Technology,Male,Tier-3,1
9.11,68.0,85.1,0,0,1,8,0,1,0.2,6,Information Technology,Male,Tier-3,0
7.1,81.7,76.4,3,1,10,6,6,6,0.3,6,Electronics,Male,Tier-2,0
9.27,75.1,74.8,0,2,3,1,6,3,1.8,6,Electronics,Female,Tier-2,1
9.09,82.3,80.5,0,0,11,8,3,3,0.8,1,Electronics,Male,Tier-2,1
7.63,66.2,93.9,5,0,3,5,7,3,1.8,5,Electronics,Female,Tier-2,0
9.37,83.5,78.4,0,2,11,5,4,4,4.2,2,Mechanical,Male,Tier-2,1
8.88,80.0,92.0,0,1,7,5,5,6,0.8,1,Computer Science,Male,Tier-2,1
9.01,79.6,48.6,0,1,14,0,3,4,2.4,5,Computer Science,Male,Tier-2,1
8.16,82.7,79.2,0,0,6,8,2,2,1.2,7,Electronics,Male,Tier-1,1
8.85,75.1,76.1,0,4,9,5,1,0,0.1,8,Mechanical,Male,Tier-3,0
7.03,99.0,53.3,1,2,9,6,7,1,0.5,7,Electronics,Female,Tier-1,1
7.69,83.6,55.3,0,0,9,0,4,5,1.1,3,Mechanical,Male,Tier-2,0
9.79,79.3,81.0,0,1,13,4,5,3,1.2,3,Chemical,Male,Tier-1,1
8.01,86.9,76.4,0,2,4,2,5,1,2.0,6,Mechanical,Female,Tier-2,0
8.27,71.7,85.3,0,1,15,8,3,2,1.0,5,Electrical,Female,Tier-2,0
9.44,71.3,41.2,0,1,3,1,8,3,0.1,6,Computer Science,Female,Tier-3,1
8.91,87.6,88.9,0,0,15,3,6,1,0.2,3,Electronics,Male,Tier-3,0
9.33,88.7,89.0,1,0,4,2,7,6,0.4,4,Information Technology,Female,Tier-2,1
9.86,92.3,57.0,0,1,3,8,6,0,0.3,7,Mechanical,Male,Tier-2,1
8.94,60.9,93.3,0,1,7,2,3,0,0.3,1,Electrical,Female,Tier-2,0
8.12,76.5,98.3,0,1,11,0,8,2,1.0,4,Computer Science,Male,Tier-3,1
7.82,82.0,57.7,0,0,3,7,1,1,0.6,8,Computer Science,Female,Tier-2,1
7.56,86.6,76.4,0,1,15,0,4,2,1.2,5,Mechanical,Male,Tier-3,0
9.05,84.3,77.6,0,1,1,10,1,2,0.5,1,Information Technology,Male,Tier-2,1
7.84,67.8,51.6,1,1,8,0,7,2,0.3,3,Computer Science,Female,Tier-3,0
9.11,84.2,70.7,0,2,6,6,8,4,0.8,1,Chemical,Male,Tier-3,0
7.08,81.9,93.3,0,0,5,8,2,0,0.1,8,Computer Science,Male,Tier-1,1
8.52,81.8,63.8,1,1,8,3,4,4,4.5,1,Information Technology,Female,Tier-2,1
9.33,64.8,98.8,0,1,11,9,8,5,1.1,3,Information Technology,Male,Tier-2,1
9.86,66.8,79.8,0,0,8,3,5,4,0.1,6,Civil,Female,Tier-2,0
8.77,99.0,64.7,0,0,3,4,2,0,1.0,2,Electronics,Female,Tier-1,1
8.95,89.8,75.6,2,0,3,4,5,2,0.1,3,Information Technology,Female,Tier-1,1
9.54,77.2,56.0,2,2,10,1,8,1,0.7,4,Computer Science,Male,Tier-1,1
7.6,77.4,80.6,0,1,7,8,6,2,0.3,6,Computer Science,Female,Tier-2,1
8.97,99.0,72.5,0,1,3,9,3,6,1.2,7,Computer Science,Female,Tier-3,1
9.45,78.5,69.5,0,0,9,8,3,2,0.7,2,Civil,Male,Tier-3,0
9.42,76.6,56.2,0,3,8,8,0,6,1.5,4,Computer Science,Female,Tier-3,1
8.03,68.5,73.9,0,0,8,8,2,4,0.3,8,Civil,Female,Tier-3,0
8.17,75.2,77.7,0,1,9,0,8,1,1.1,8,Computer Science,Male,Tier-2,1
8.99,57.8,57.2,1,2,8,7,0,0,1.2,5,Electrical,Male,Tier-3,0
9.29,84.2,89.1,0,0,4,7,1,3,0.6,4,Mechanical,Male,Tier-3,0
8.93,93.1,78.6,0,1,7,3,1,6,2.0,8,Information Technology,Female,Tier-3,1
8.57,93.2,64.0,1,0,14,9,7,0,0.2,8,Information Technology,Male,Tier-2,1
8.71,69.6,73.8,0,0,6,0,5,1,1.4,6,Information Technology,Male,Tier-3,0
8.69,50.5,85.9,0,1,1,0,6,0,0.1,7,Computer Science,Male,Tier-3,1
9.03,82.1,92.8,1,0,12,0,3,4,0.2,7,Electrical,Male,Tier-3,0
9.46,93.8,95.6,0,1,5,2,3,1,0.2,8,Computer Science,Female,Tier-1,1
8.91,58.8,98.4,0,0,2,9,3,3,1.1,6,Computer Science,Male,Tier-1,1
8.85,73.5,57.7,0,1,9,2,5,6,1.0,7,Information Technology,Male,Tier-1,1
9.03,82.3,65.8,0,0,15,3,3,6,0.6,6,Chemical,Male,Tier-3,0
8.89,67.9,56.8,0,1,11,10,0,3,0.4,7,Electronics,Female,Tier-2,1
9.25,57.3,89.2,0,0,15,1,0,6,0.9,1,Information Technology,Male,Tier-3,1
7.81,69.1,72.8,0,2,15,10,7,1,0.2,8,Chemical,Male,Tier-1,1
8.02,71.2,91.4,0,1,13,10,1,0,1.0,6,Mechanical,Female,Tier-2,0
9.4,55.4,56.6,0,1,3,8,8,3,0.0,6,Chemical,Female,Tier-1,1
8.73,90.9,66.0,0,2,12,9,7,6,0.2,5,Computer Science,Female,Tier-1,1
9.18,96.6,64.6,0,0,15,8,0,5,1.2,7,Mechanical,Male,Tier-1,0
9.25,78.4,91.1,0,0,15,9,7,1,2.1,2,Electrical,Female,Tier-3,1
9.35,86.8,84.1,0,0,12,6,8,1,0.1,4,Electronics,Female,Tier-3,0
9.66,60.2,48.6,5,0,7,1,3,6,1.0,5,Information Technology,Female,Tier-1,1
8.08,76.3,68.9,0,4,2,2,6,1,0.1,8,Information Technology,Female,Tier-2,1
9.6,71.1,87.5,0,0,7,7,3,2,2.1,7,Electronics,Male,Tier-1,1
9.13,82.9,89.5,0,2,13,8,2,0,0.5,4,Computer Science,Female,Tier-3,1
9.5,45.6,80.4,0,1,4,3,0,1,1.4,1,Electronics,Female,Tier-3,0
9.25,74.4,77.3,0,0,11,8,1,1,0.2,1,Mechanical,Male,Tier-3,0
8.56,85.5,62.9,0,3,6,3,6,6,2.0,2,Mechanical,Female,Tier-2,1
9.15,80.9,88.9,0,3,15,1,5,2,0.6,8,Mechanical,Female,Tier-2,1
8.65,87.4,59.4,0,2,9,6,7,6,0.2,8,Electronics,Female,Tier-2,1
8.3,70.8,54.1,0,1,8,8,2,4,0.8,3,Computer Science,Female,Tier-1,1
8.91,44.1,77.7,0,0,9,1,5,2,0.3,6,Computer Science,Female,Tier-1,1
7.83,91.2,69.2,0,0,14,7,5,1,0.3,7,Electronics,Male,Tier-3,1
7.97,87.1,84.4,1,1,5,5,1,0,0.1,3,Chemical,Male,Tier-3,0
9.07,96.8,81.3,0,0,5,8,0,2,0.2,1,Computer Science,Male,Tier-1,1
8.73,78.9,97.2,0,1,4,4,1,6,1.6,5,Mechanical,Male,Tier-2,0
9.1,83.0,80.3,0,1,9,0,8,1,0.7,2,Electronics,Female,Tier-3,0
8.39,99.0,88.8,0,0,14,4,5,5,0.4,7,Computer Science,Male,Tier-1,1
6.36,55.8,63.9,0,1,10,9,2,6,2.7,4,Computer Science,Male,Tier-3,1
9.79,83.3,84.3,0,3,8,6,6,0,1.6,4,Mechanical,Male,Tier-1,1
9.78,92.6,71.4,0,0,6,10,0,2,0.4,5,Computer Science,Male,Tier-2,1
8.49,80.6,68.6,0,0,10,6,7,3,0.1,3,Information Technology,Female,Tier-1,1
9.22,78.8,63.3,0,0,14,3,6,0,0.2,1,Information Technology,Male,Tier-2,0
7.79,60.2,95.1,0,0,14,9,2,5,1.1,1,Mechanical,Female,Tier-3,0
9.9,95.6,74.9,2,0,6,5,3,1,0.8,2,Information Technology,Female,Tier-1,1
8.46,90.8,64.8,0,0,6,5,6,0,4.0,7,Information Technology,Male,Tier-2,1
9.7,93.4,83.8,0,0,6,10,3,0,0.0,1,Civil,Male,Tier-2,0
8.27,77.7,69.3,0,1,7,9,4,1,2.1,7,Computer Science,Female,Tier-3,1
8.8,74.2,64.6,0,0,6,9,0,3,0.0,3,Mechanical,Female,Tier-2,0
8.93,77.9,99.0,0,0,8,0,4,0,0.6,3,Electronics,Female,Tier-1,0
9.42,98.4,59.3,0,2,7,4,3,1,2.5,8,Electronics,Male,Tier-2,1
9.87,74.9,99.0,0,1,2,6,2,6,1.1,5,Information Technology,Female,Tier-2,1
9.47,95.8,64.5,0,0,10,4,8,0,0.9,7,Computer Science,Female,Tier-1,1
9.26,76.2,83.1,0,2,4,7,0,4,0.4,2,Computer Science,Female,Tier-3,1
9.77,67.7,73.7,0,0,14,0,4,3,3.4,2,Information Technology,Male,Tier-3,1
7.48,53.1,84.6,0,0,11,8,1,5,0.2,1,Mechanical,Male,Tier-1,0
8.48,84.9,57.0,0,2,7,1,4,4,0.3,6,Electrical,Female,Tier-3,0
9.67,87.2,55.4,4,0,2,7,4,0,0.6,4,Civil,Female,Tier-2,0
7.67,64.2,85.0,0,2,4,4,0,3,0.1,2,Civil,Male,Tier-3,0
8.51,95.7,51.9,0,2,2,9,3,6,0.6,1,Computer Science,Female,Tier-3,1
8.42,61.4,59.8,0,0,15,6,6,1,0.0,7,Computer Science,Male,Tier-3,0
8.81,86.5,73.8,1,0,2,10,0,4,2.6,4,Chemical,Female,Tier-2,0
9.1,87.1,58.2,2,0,14,10,1,3,0.4,1,Electrical,Female,Tier-3,0
8.71,90.9,59.8,0,0,7,6,3,6,1.0,5,Computer Science,Male,Tier-3,1
9.13,54.4,69.7,0,2,11,0,1,6,2.0,2,Mechanical,Male,Tier-3,0
9.42,90.8,46.6,0,1,15,7,1,3,1.7,1,Electronics,Male,Tier-2,1
7.4,76.3,56.8,0,0,2,2,0,6,2.1,7,Computer Science,Male,Tier-3,0
8.81,73.9,92.4,0,1,4,3,1,0,1.3,5,Civil,Male,Tier-3,0
7.72,87.9,87.4,0,0,7,2,2,5,0.2,1,Chemical,Female,Tier-2,0
9.58,89.5,99.0,0,0,6,10,3,6,0.5,3,Electrical,Female,Tier-2,0
7.5,54.1,82.7,0,0,4,1,0,4,0.7,1,Information Technology,Male,Tier-3,0
8.11,62.5,91.9,0,1,9,6,0,5,0.4,7,Civil,Male,Tier-3,0
9.57,92.4,69.5,0,0,5,9,6,1,3.1,3,Electronics,Male,Tier-3,0
9.04,83.7,72.6,1,1,2,4,4,2,1.6,2,Chemical,Female,Tier-1,0
8.86,80.2,80.4,0,0,14,6,6,0,1.6,1,Chemical,Male,Tier-3,0
9.06,66.2,50.4,0,1,7,0,8,6,0.4,8,Civil,Male,Tier-2,1
7.72,83.3,82.1,0,0,10,9,0,5,1.4,8,Electronics,Male,Tier-1,1
8.47,92.6,66.9,1,0,12,1,7,3,1.0,7,Electrical,Female,Tier-2,0
8.03,99.0,69.1,0,1,2,5,3,4,0.5,5,Computer Science,Female,Tier-2,1
9.13,73.7,88.0,0,1,8,5,8,2,0.4,2,Computer Science,Female,Tier-2,1
7.94,88.5,54.8,0,0,7,2,1,5,1.6,2,Electronics,Male,Tier-1,1
9.53,99.0,75.7,0,1,14,9,8,3,0.9,6,Civil,Male,Tier-3,1
9.89,60.6,80.8,0,0,12,0,7,4,0.0,3,Computer Science,Male,Tier-2,1
8.4,99.0,68.1,0,1,9,2,5,4,0.0,2,Civil,Female,Tier-2,0
9.1,80.4,75.5,0,1,6,3,4,2,1.8,8,Chemical,Male,Tier-2,1
8.94,78.9,76.1,0,2,7,0,2,3,0.1,1,Electronics,Male,Tier-1,1
9.2,71.5,86.7,0,1,10,6,0,2,0.7,1,Computer Science,Male,Tier-2,1
9.13,73.6,72.6,1,0,14,2,5,1,0.9,8,Mechanical,Male,Tier-1,1
8.56,69.1,58.7,0,2,14,7,4,6,2.5,3,Computer Science,Male,Tier-2,1
9.63,66.6,67.5,0,1,9,6,7,0,0.7,1,Information Technology,Female,Tier-2,1
9.22,83.4,70.5,2,3,7,5,0,6,0.2,7,Mechanical,Female,Tier-3,1
9.69,91.4,64.6,0,0,9,7,0,0,0.3,6,Information Technology,Female,Tier-2,1
9.57,65.4,77.5,1,1,8,8,6,1,0.1,3,Electronics,Male,Tier-2,0
9.01,69.7,76.8,1,1,5,1,7,3,0.3,4,Electronics,Male,Tier-1,1
7.69,81.1,76.2,0,1,7,9,0,2,1.7,3,Information Technology,Female,Tier-2,1
8.26,64.6,63.3,0,4,12,8,8,0,1.4,5,Computer Science,Male,Tier-3,1
9.12,80.9,76.7,0,1,7,9,6,1,0.1,5,Electronics,Male,Tier-2,0
8.42,74.8,91.7,0,1,1,4,6,4,0.7,6,Electronics,Male,Tier-2,1
8.65,58.3,78.8,0,0,4,0,7,5,0.4,1,Information Technology,Male,Tier-2,1
9.86,83.7,88.9,0,0,5,0,7,6,1.0,8,Computer Science,Male,Tier-1,1
9.96,71.3,76.4,0,0,12,6,0,5,3.3,4,Computer Science,Female,Tier-1,1
9.18,90.3,66.7,0,0,6,5,3,0,1.0,5,Civil,Male,Tier-1,1
7.09,75.7,86.2,0,0,7,9,8,0,1.4,5,Electronics,Male,Tier-2,1
9.72,69.5,56.7,0,0,5,8,2,1,0.5,5,Chemical,Male,Tier-2,0
7.15,77.6,67.7,0,1,2,0,5,2,0.0,1,Chemical,Male,Tier-3,0
9.38,92.9,73.2,0,1,5,9,3,0,0.5,2,Electronics,Male,Tier-1,1
9.07,99.0,83.5,1,1,5,9,0,2,0.7,2,Electronics,Male,Tier-3,1
9.25,85.1,91.6,0,1,7,9,2,5,0.7,6,Computer Science,Male,Tier-3,1
9.76,70.9,86.0,0,1,13,9,2,1,0.3,2,Information Technology,Male,Tier-1,1
7.53,78.4,84.7,0,0,3,6,2,4,0.6,6,Civil,Female,Tier-3,0
9.0,76.8,86.2,3,2,1,7,5,0,1.3,1,Chemical,Female,Tier-2,0
8.17,76.2,88.1,0,0,12,9,8,6,0.4,7,Electronics,Male,Tier-1,1
9.37,74.9,60.2,2,4,6,3,6,5,1.0,2,Mechanical,Female,Tier-3,0
9.83,66.4,99.0,0,1,12,0,6,2,0.2,7,Chemical,Male,Tier-3,1
9.11,89.7,89.4,0,0,7,10,0,2,0.3,6,Computer Science,Male,Tier-3,1
9.41,88.3,72.6,0,0,11,10,8,6,2.2,3,Mechanical,Male,Tier-2,0
9.74,78.3,79.8,0,0,10,2,3,5,1.0,1,Electronics,Female,Tier-2,0
6.64,93.1,57.9,0,0,15,1,7,5,0.1,1,Computer Science,Female,Tier-2,1
9.14,85.1,71.6,0,0,8,2,0,3,0.3,4,Civil,Female,Tier-2,0
8.64,64.6,70.6,1,1,14,5,7,6,5.0,5,Computer Science,Male,Tier-1,1
8.93,73.7,69.5,0,0,7,9,8,2,0.3,4,Computer Science,Male,Tier-2,1
8.66,95.8,85.6,1,1,15,2,4,6,0.9,7,Electronics,Male,Tier-2,1
8.38,73.7,76.4,0,2,7,9,6,5,0.8,2,Information Technology,Male,Tier-3,1
8.22,69.7,59.5,0,1,7,3,1,5,0.5,1,Electronics,Male,Tier-1,1
9.58,86.7,59.7,0,0,1,0,0,5,0.0,8,Computer Science,Female,Tier-1,1
9.63,74.6,49.5,0,0,9,5,5,2,0.3,7,Electronics,Male,Tier-3,0
9.14,84.7,86.4,1,0,9,1,8,1,3.1,6,Electronics,Male,Tier-1,1
8.17,77.6,72.1,0,1,7,3,0,2,0.0,1,Chemical,Male,Tier-3,0
9.41,68.4,84.8,0,1,9,4,0,3,1.3,2,Mechanical,Male,Tier-1,0
9.63,69.7,99.0,0,1,11,4,3,4,2.2,6,Electrical,Male,Tier-2,0
9.21,57.8,63.3,0,0,4,3,5,3,1.4,5,Civil,Male,Tier-2,1
9.63,64.7,79.3,0,0,7,2,8,6,0.4,4,Civil,Female,Tier-2,0
8.54,85.5,93.8,0,2,2,3,1,5,0.7,5,Electrical,Male,Tier-3,0
9.34,92.5,68.6,0,1,14,2,4,4,2.0,8,Information Technology,Female,Tier-3,1
8.1,70.7,70.6,0,3,6,2,6,0,3.7,8,Information Technology,Male,Tier-3,1
9.3,61.5,81.9,0,4,15,3,3,4,0.1,2,Electrical,Male,Tier-3,0
8.47,91.7,99.0,0,2,2,8,5,4,0.1,4,Computer Science,Female,Tier-3,1
7.19,92.0,83.3,0,0,10,8,5,6,3.1,4,Computer Science,Female,Tier-1,1
9.71,86.7,64.0,0,0,3,7,3,6,2.1,5,Mechanical,Male,Tier-2,1
9.19,60.6,65.6,2,0,11,3,3,5,0.2,8,Electrical,Male,Tier-2,0
9.09,84.2,68.7,5,4,13,1,8,5,3.5,5,Civil,Male,Tier-3,0
