cgpa,tenth_percentage,twelfth_percentage,backlogs,internships,num_technical_skills,num_soft_skills,num_projects,num_certifications,experience_years,num_programming_languages,department,gender,college_tier,placed,salary_lpa
9.47,95.8,64.5,0,0,10,4,8,0,0.9,7,Computer Science,Female,Tier-1,1,28.68
9.26,76.2,83.1,0,2,4,7,0,4,0.4,2,Computer Science,Female,Tier-3,1,15.01
9.77,67.7,73.7,0,0,14,0,4,3,3.4,2,Information Technology,Male,Tier-3,1,15.64
7.48,53.1,84.6,0,0,11,8,1,5,0.2,1,Mechanical,Male,Tier-1,0,0.0
8.48,84.9,57.0,0,2,7,1,4,4,0.3,6,Electrical,Female,Tier-3,0,0.0
9.67,87.2,55.4,4,0,2,7,4,0,0.6,4,Civil,Female,Tier-2,0,0.0
7.67,64.2,85.0,0,2,4,4,0,3,0.1,2,Civil,Male,Tier-3,0,0.0
8.51,95.7,51.9,0,2,2,9,3,6,0.6,1,Computer Science,Female,Tier-3,1,15.45
8.42,61.4,59.8,0,0,15,6,6,1,0.0,7,Computer Science,Male,Tier-3,0,0.0
8.81,86.5,73.8,1,0,2,10,0,4,2.6,4,Chemical,Female,Tier-2,0,0.0
9.1,87.1,58.2,2,0,14,10,1,3,0.4,1,Electrical,Female,Tier-3,0,0.0
8.71,90.9,59.8,0,0,7,6,3,6,1.0,5,Computer Science,Male,Tier-3,1,16.69
9.13,54.4,69.7,0,2,11,0,1,6,2.0,2,Mechanical,Male,Tier-3,0,0.0
9.42,90.8,46.6,0,1,15,7,1,3,1.7,1,Electronics,Male,Tier-2,1,16.71
7.4,76.3,56.8,0,0,2,2,0,6,2.1,7,Computer Science,Male,Tier-3,0,0.0
8.81,73.9,92.4,0,1,4,3,1,0,1.3,5,Civil,Male,Tier-3,0,0.0
7.72,87.9,87.4,0,0,7,2,2,5,0.2,1,Chemical,Female,Tier-2,0,0.0
9.58,89.5,99.0,0,0,6,10,3,6,0.5,3,Electrical,Female,Tier-2,0,0.0
7.5,54.1,82.7,0,0,4,1,0,4,0.7,1,Information Technology,Male,Tier-3,0,0.0
8.11,62.5,91.9,0,1,9,6,0,5,0.4,7,Civil,Male,Tier-3,0,0.0
9.57,92.4,69.5,0,0,5,9,6,1,3.1,3,Electronics,Male,Tier-3,0,0.0
9.04,83.7,72.6,1,1,2,4,4,2,1.6,2,Chemical,Female,Tier-1,0,0.0
8.86,80.2,80.4,0,0,14,6,6,0,1.6,1,Chemical,Male,Tier-3,0,0.0
9.06,66.2,50.4,0,1,7,0,8,6,0.4,8,Civil,Male,Tier-2,1,11.73
7.72,83.3,82.1,0,0,10,9,0,5,1.4,8,Electronics,Male,Tier-1,1,21.53
8.47,92.6,66.9,1,0,12,1,7,3,1.0,7,Electrical,Female,Tier-2,0,0.0
8.03,99.0,69.1,0,1,2,5,3,4,0.5,5,Computer Science,Female,Tier-2,1,19.36
9.13,73.7,88.0,0,1,8,5,8,2,0.4,2,Computer Science,Female,Tier-2,1,21.75
7.94,88.5,54.8,0,0,7,2,1,5,1.6,2,Electronics,Male,Tier-1,1,18.04
9.53,99.0,75.7,0,1,14,9,8,3,0.9,6,Civil,Male,Tier-3,1,11.11
9.89,60.6,80.8,0,0,12,0,7,4,0.0,3,Computer Science,Male,Tier-2,1,22.22
8.4,99.0,68.1,0,1,9,2,5,4,0.0,2,Civil,Female,Tier-2,0,0.0
9.1,80.4,75.5,0,1,6,3,4,2,1.8,8,Chemical,Male,Tier-2,1,11.11
8.94,78.9,76.1,0,2,7,0,2,3,0.1,1,Electronics,Male,Tier-1,1,19.34
9.2,71.5,86.7,0,1,10,6,0,2,0.7,1,Computer Science,Male,Tier-2,1,19.78
9.13,73.6,72.6,1,0,14,2,5,1,0.9,8,Mechanical,Male,Tier-1,1,18.1
8.56,69.1,58.7,0,2,14,7,4,6,2.5,3,Computer Science,Male,Tier-2,1,23.94
9.63,66.6,67.5,0,1,9,6,7,0,0.7,1,Information Technology,Female,Tier-2,1,20.15
9.22,83.4,70.5,2,3,7,5,0,6,0.2,7,Mechanical,Female,Tier-3,1,11.34
9.69,91.4,64.6,0,0,9,7,0,0,0.3,6,Information Technology,Female,Tier-2,1,17.69
9.57,65.4,77.5,1,1,8,8,6,1,0.1,3,Electronics,Male,Tier-2,0,0.0
9.01,69.7,76.8,1,1,5,1,7,3,0.3,4,Electronics,Male,Tier-1,1,20.14
7.69,81.1,76.2,0,1,7,9,0,2,1.7,3,Information Technology,Female,Tier-2,1,18.6
8.26,64.6,63.3,0,4,12,8,8,0,1.4,5,Computer Science,Male,Tier-3,1,20.55
9.12,80.9,76.7,0,1,7,9,6,1,0.1,5,Electronics,Male,Tier-2,0,0.0
8.42,74.8,91.7,0,1,1,4,6,4,0.7,6,Electronics,Male,Tier-2,1,16.69
8.65,58.3,78.8,0,0,4,0,7,5,0.4,1,Information Technology,Male,Tier-2,1,17.18
9.86,83.7,88.9,0,0,5,0,7,6,1.0,8,Computer Science,Male,Tier-1,1,30.17
9.96,71.3,76.4,0,0,12,6,0,5,3.3,4,Computer Science,Female,Tier-1,1,30.25
9.18,90.3,66.7,0,0,6,5,3,0,1.0,5,Civil,Male,Tier-1,1,15.7
7.09,75.7,86.2,0,0,7,9,8,0,1.4,5,Electronics,Male,Tier-2,1,15.42
9.72,69.5,56.7,0,0,5,8,2,1,0.5,5,Chemical,Male,Tier-2,0,0.0
7.15,77.6,67.7,0,1,2,0,5,2,0.0,1,Chemical,Male,Tier-3,0,0.0
9.38,92.9,73.2,0,1,5,9,3,0,0.5,2,Electronics,Male,Tier-1,1,20.47
9.07,99.0,83.5,1,1,5,9,0,2,0.7,2,Electronics,Male,Tier-3,1,12.36
9.25,85.1,91.6,0,1,7,9,2,5,0.7,6,Computer Science,Male,Tier-3,1,17.52
9.76,70.9,86.0,0,1,13,9,2,1,0.3,2,Information Technology,Male,Tier-1,1,25.61
7.53,78.4,84.7,0,0,3,6,2,4,0.6,6,Civil,Female,Tier-3,0,0.0
9.0,76.8,86.2,3,2,1,7,5,0,1.3,1,Chemical,Female,Tier-2,0,0.0
8.17,76.2,88.1,0,0,12,9,8,6,0.4,7,Electronics,Male,Tier-1,1,22.82
9.37,74.9,60.2,2,4,6,3,6,5,1.0,2,Mechanical,Female,Tier-3,0,0.0
9.83,66.4,99.0,0,1,12,0,6,2,0.2,7,Chemical,Male,Tier-3,1,9.37
9.11,89.7,89.4,0,0,7,10,0,2,0.3,6,Computer Science,Male,Tier-3,1,16.01
9.41,88.3,72.6,0,0,11,10,8,6,2.2,3,Mechanical,Male,Tier-2,0,0.0
9.74,78.3,79.8,0,0,10,2,3,5,1.0,1,Electronics,Female,Tier-2,0,0.0
6.64,93.1,57.9,0,0,15,1,7,5,0.1,1,Computer Science,Female,Tier-2,1,16.9
9.14,85.1,71.6,0,0,8,2,0,3,0.3,4,Civil,Female,Tier-2,0,0.0
8.64,64.6,70.6,1,1,14,5,7,6,5.0,5,Computer Science,Male,Tier-1,1,33.23
8.93,73.7,69.5,0,0,7,9,8,2,0.3,4,Computer Science,Male,Tier-2,1,22.0
8.66,95.8,85.6,1,1,15,2,4,6,0.9,7,Electronics,Male,Tier-2,1,18.02
8.38,73.7,76.4,0,2,7,9,6,5,0.8,2,Information Technology,Male,Tier-3,1,16.76
8.22,69.7,59.5,0,1,7,3,1,5,0.5,1,Electronics,Male,Tier-1,1,17.63
9.58,86.7,59.7,0,0,1,0,0,5,0.0,8,Computer Science,Female,Tier-1,1,25.16
9.63,74.6,49.5,0,0,9,5,5,2,0.3,7,Electronics,Male,Tier-3,0,0.0
9.14,84.7,86.4,1,0,9,1,8,1,3.1,6,Electronics,Male,Tier-1,1,22.77
8.17,77.6,72.1,0,1,7,3,0,2,0.0,1,Chemical,Male,Tier-3,0,0.0
9.41,68.4,84.8,0,1,9,4,0,3,1.3,2,Mechanical,Male,Tier-1,0,0.0
9.63,69.7,99.0,0,1,11,4,3,4,2.2,6,Electrical,Male,Tier-2,0,0.0
9.21,57.8,63.3,0,0,4,3,5,3,1.4,5,Civil,Male,Tier-2,1,11.56
9.63,64.7,79.3,0,0,7,2,8,6,0.4,4,Civil,Female,Tier-2,0,0.0
8.54,85.5,93.8,0,2,2,3,1,5,0.7,5,Electrical,Male,Tier-3,0,0.0
9.34,92.5,68.6,0,1,14,2,4,4,2.0,8,Information Technology,Female,Tier-3,1,18.13
8.1,70.7,70.6,0,3,6,2,6,0,3.7,8,Information Technology,Male,Tier-3,1,17.51
9.3,61.5,81.9,0,4,15,3,3,4,0.1,2,Electrical,Male,Tier-3,0,0.0
8.47,91.7,99.0,0,2,2,8,5,4,0.1,4,Computer Science,Female,Tier-3,1,17.0
7.19,92.0,83.3,0,0,10,8,5,6,3.1,4,Computer Science,Female,Tier-1,1,26.82
9.71,86.7,64.0,0,0,3,7,3,6,2.1,5,Mechanical,Male,Tier-2,1,13.35
9.19,60.6,65.6,2,0,11,3,3,5,0.2,8,Electrical,Male,Tier-2,0,0.0
9.09,84.2,68.7,5,4,13,1,8,5,3.5,5,Civil,Male,Tier-3,0,0.0
9.26,84.6,51.3,0,0,11,8,0,3,0.2,1,Civil,Male,Tier-2,0,0.0
9.1,88.8,72.9,0,1,1,5,4,1,0.1,7,Information Technology,Female,Tier-1,1,24.71
9.13,79.8,75.1,0,3,7,7,8,1,1.1,8,Electronics,Male,Tier-3,1,15.56
8.18,69.0,75.6,0,2,12,3,8,4,0.8,1,Civil,Male,Tier-1,1,16.79
8.56,73.1,56.2,0,1,2,7,8,3,0.3,5,Civil,Male,Tier-1,0,0.0
9.52,92.1,79.5,0,0,3,5,1,1,2.6,6,Electronics,Female,Tier-2,1,16.09
9.27,82.6,62.2,1,0,12,5,6,1,0.5,8,Civil,Male,Tier-3,0,0.0
9.68,62.3,71.9,0,1,1,5,7,6,0.5,8,Computer Science,Female,Tier-1,1,29.92
9.94,98.5,65.3,0,3,3,8,0,3,1.0,2,Chemical,Female,Tier-3,0,0.0
7.57,91.9,90.0,0,2,11,0,1,4,0.3,5,Electrical,Male,Tier-2,1,12.82
9.44,97.9,66.1,1,0,4,0,0,5,0.9,6,Computer Science,Male,Tier-1,1,25.1
7.96,91.6,92.5,0,0,14,4,8,0,0.5,7,Information Technology,Male,Tier-3,1,15.2
9.72,66.9,76.8,0,1,7,0,4,3,1.2,1,Electrical,Female,Tier-3,0,0.0
8.23,82.0,80.5,1,1,6,9,3,5,0.3,4,Electronics,Female,Tier-1,1,20.72
9.89,85.2,76.1,0,0,1,8,7,3,0.2,6,Computer Science,Male,Tier-3,1,17.18
9.5,61.9,63.9,0,0,11,3,2,3,0.3,2,Chemical,Female,Tier-3,0,0.0
9.66,63.9,80.3,0,3,4,1,7,4,2.7,1,Information Technology,Male,Tier-2,1,22.45
8.19,86.9,69.4,0,3,9,2,2,4,1.9,2,Electronics,Male,Tier-3,1,13.31
8.95,87.9,79.1,0,1,3,8,5,6,1.8,2,Mechanical,Male,Tier-3,0,0.0
9.76,99.0,82.9,1,1,6,10,3,5,1.5,4,Civil,Female,Tier-2,1,12.69
9.1,74.9,99.0,0,0,11,7,7,3,1.0,6,Electrical,Female,Tier-3,0,0.0
9.42,57.8,81.1,0,1,2,2,6,1,0.1,1,Mechanical,Female,Tier-2,0,0.0
7.52,76.2,87.4,0,0,5,7,4,0,0.4,5,Chemical,Male,Tier-1,0,0.0
8.26,88.1,83.6,0,0,9,3,2,5,0.8,2,Computer Science,Male,Tier-3,1,15.19
8.8,73.6,72.1,0,0,12,5,4,2,0.1,2,Electrical,Male,Tier-3,0,0.0
8.9,79.2,83.8,1,0,2,3,3,3,0.0,4,Computer Science,Male,Tier-3,1,13.93
8.84,70.3,73.4,1,2,3,10,7,3,0.1,6,Electrical,Male,Tier-3,1,9.4
7.83,92.3,69.6,0,4,12,4,4,4,0.1,1,Computer Science,Female,Tier-2,1,22.41
8.28,86.9,60.8,0,1,2,9,4,4,0.1,6,Mechanical,Male,Tier-3,0,0.0
7.96,68.2,83.5,0,1,2,8,1,2,0.2,2,Civil,Male,Tier-3,0,0.0
8.91,71.7,67.6,1,0,6,1,8,5,0.7,2,Information Technology,Male,Tier-1,1,24.14
7.67,69.8,83.2,0,1,6,8,5,4,0.3,3,Computer Science,Female,Tier-2,1,20.93
9.26,55.7,75.1,0,1,5,2,0,4,2.0,3,Information Technology,Male,Tier-2,1,18.41
9.05,68.9,71.3,1,1,14,4,2,5,2.1,2,Computer Science,Female,Tier-2,1,21.8
9.32,56.7,63.8,0,0,2,6,3,1,2.5,6,Mechanical,Female,Tier-2,0,0.0
7.89,89.2,91.9,0,1,1,1,1,6,0.6,7,Mechanical,Male,Tier-3,0,0.0
8.89,90.2,69.9,0,0,13,3,3,0,1.5,8,Information Technology,Male,Tier-2,1,19.01
8.45,74.4,95.6,0,0,13,0,1,6,0.9,6,Mechanical,Female,Tier-2,0,0.0
8.15,80.5,64.4,0,1,3,10,5,1,0.2,6,Computer Science,Male,Tier-3,1,15.47
8.81,90.9,94.6,0,0,3,2,8,3,1.0,4,Computer Science,Female,Tier-3,0,0.0
7.56,87.4,76.1,0,1,9,5,0,1,1.8,5,Information Technology,Male,Tier-2,1,18.16
9.64,99.0,86.2,0,1,4,1,4,5,0.4,3,Electronics,Male,Tier-1,1,21.32
9.08,81.1,58.1,0,0,14,7,8,2,1.4,3,Computer Science,Male,Tier-2,1,22.31
8.93,95.4,58.0,1,3,14,6,6,6,1.5,8,Electronics,Male,Tier-3,1,15.55
9.2,79.1,78.4,0,2,9,2,5,1,1.0,7,Civil,Male,Tier-2,1,12.05
8.87,76.6,61.8,0,0,13,0,6,6,2.1,1,Information Technology,Female,Tier-2,1,20.38
9.16,86.1,92.3,0,1,11,9,8,4,0.2,5,Mechanical,Female,Tier-2,1,14.99
9.3,84.6,79.7,0,0,1,3,2,2,1.9,3,Computer Science,Male,Tier-3,1,16.57
8.9,70.7,66.6,0,1,3,3,7,2,0.9,5,Electronics,Female,Tier-2,0,0.0
9.17,68.1,63.0,0,2,1,10,0,3,1.9,5,Civil,Male,Tier-2,1,11.71
9.56,78.9,71.2,3,0,6,4,5,3,0.8,1,Mechanical,Male,Tier-1,0,0.0
7.52,55.3,67.6,0,1,1,2,8,4,0.4,2,Civil,Male,Tier-2,0,0.0
8.48,74.3,81.4,0,2,2,10,0,6,2.3,8,Mechanical,Male,Tier-2,0,0.0
8.64,66.2,74.0,1,0,9,1,4,6,2.1,7,Computer Science,Male,Tier-2,1,21.34
9.65,71.1,90.2,0,0,11,1,7,0,0.3,2,Computer Science,Female,Tier-2,1,21.3
8.58,68.7,83.2,0,0,1,7,5,6,1.4,3,Chemical,Male,Tier-3,0,0.0
8.09,87.2,63.7,0,0,4,6,5,2,0.1,8,Electronics,Male,Tier-1,1,19.32
8.85,83.4,69.5,0,0,6,0,2,6,0.1,1,Mechanical,Male,Tier-1,0,0.0
8.68,78.6,63.8,1,0,14,8,7,6,0.7,3,Mechanical,Male,Tier-1,1,17.2
9.47,73.4,63.8,0,0,2,2,0,4,0.0,3,Computer Science,Male,Tier-3,0,0.0
8.18,90.4,51.7,0,0,1,2,3,3,0.6,6,Electronics,Male,Tier-3,0,0.0
9.02,88.8,87.2,1,1,4,0,7,3,1.6,2,Electronics,Male,Tier-3,1,12.79
9.81,76.7,91.8,0,4,3,10,5,0,2.2,1,Civil,Male,Tier-3,1,10.91
9.2,94.3,62.2,0,2,7,3,8,2,0.3,8,Chemical,Male,Tier-2,1,10.91
8.54,75.7,60.9,0,0,7,9,0,2,0.1,5,Information Technology,Female,Tier-2,0,0.0
8.09,80.5,82.3,3,1,12,10,1,4,1.0,2,Computer Science,Female,Tier-3,1,15.43
9.57,71.1,64.3,0,3,14,1,0,0,0.3,3,Electronics,Female,Tier-1,1,22.21
9.06,73.3,91.6,0,2,10,2,3,1,0.0,3,Computer Science,Female,Tier-1,1,27.88
9.57,70.5,65.7,0,2,11,10,8,4,0.1,4,Information Technology,Male,Tier-2,1,22.41
9.51,86.3,47.2,3,1,7,0,3,2,2.8,1,Information Technology,Male,Tier-1,1,23.46
8.78,82.5,73.3,1,0,9,2,8,4,2.1,5,Computer Science,Female,Tier-2,1,22.3
7.25,65.4,67.3,0,0,9,3,5,6,1.8,5,Computer Science,Female,Tier-2,1,20.16
9.59,84.8,76.9,1,1,4,5,4,4,0.4,3,Information Technology,Male,Tier-3,1,14.35
9.34,99.0,70.5,1,0,9,2,3,4,1.3,8,Information Technology,Male,Tier-3,0,0.0
6.54,70.1,82.5,0,4,15,10,1,4,3.1,7,Electrical,Female,Tier-3,1,10.46
9.31,69.4,80.5,0,0,11,5,7,2,0.8,4,Computer Science,Male,Tier-3,1,17.95
7.75,78.1,79.2,0,3,7,1,2,0,0.4,4,Civil,Male,Tier-2,0,0.0
7.55,94.5,77.5,0,1,6,10,0,0,1.6,1,Mechanical,Female,Tier-2,0,0.0
8.52,72.7,75.0,0,1,11,7,6,3,0.6,7,Information Technology,Male,Tier-3,1,16.27
8.85,99.0,56.8,0,0,9,4,7,5,0.9,7,Electrical,Female,Tier-1,1,16.67
8.07,65.3,80.1,0,0,4,0,6,3,0.8,8,Mechanical,Male,Tier-3,0,0.0
9.65,80.3,84.5,0,1,1,5,3,1,0.2,3,Computer Science,Male,Tier-3,1,15.53
9.09,57.6,79.5,1,2,6,2,7,0,0.0,8,Computer Science,Male,Tier-1,1,28.31
7.94,66.8,72.4,0,3,13,3,3,4,5.0,3,Information Technology,Female,Tier-2,1,22.66
9.46,75.4,82.7,0,0,1,9,4,6,0.5,7,Chemical,Male,Tier-2,0,0.0
9.21,81.2,78.1,1,0,10,7,7,6,0.3,8,Information Technology,Female,Tier-3,0,0.0
8.37,92.9,84.2,0,0,9,7,1,5,1.5,3,Information Technology,Female,Tier-2,1,19.46
8.41,69.6,73.9,1,0,14,10,7,6,0.9,1,Electronics,Female,Tier-2,1,17.02
9.48,83.0,56.4,0,2,5,7,4,3,2.1,5,Information Technology,Male,Tier-3,1,16.74
8.27,61.9,72.7,0,0,2,4,4,4,1.5,2,Mechanical,Male,Tier-2,0,0.0
9.78,90.1,62.7,0,1,12,0,6,1,0.3,4,Mechanical,Female,Tier-2,0,0.0
8.21,93.7,69.0,0,1,8,8,3,6,0.9,5,Computer Science,Male,Tier-3,1,17.7
8.71,90.5,76.1,0,0,10,10,2,6,0.7,2,Information Technology,Male,Tier-3,0,0.0
8.85,90.4,87.9,0,1,11,8,5,0,3.1,8,Civil,Female,Tier-2,0,0.0
8.47,76.9,83.7,0,1,6,7,5,2,0.3,7,Mechanical,Male,Tier-3,0,0.0
7.86,81.3,77.7,0,0,13,10,5,6,0.3,8,Electronics,Female,Tier-3,1,13.75
7.06,76.8,91.2,0,1,3,2,6,1,2.5,7,Mechanical,Male,Tier-3,0,0.0
9.1,77.5,75.6,0,0,11,5,3,2,0.6,8,Mechanical,Male,Tier-1,1,17.1
9.18,69.1,77.6,0,1,15,6,2,0,0.6,7,Civil,Female,Tier-2,0,0.0
9.83,81.4,70.1,1,3,2,3,2,2,2.0,8,Computer Science,Female,Tier-1,1,30.59
9.64,83.0,61.1,0,1,10,9,2,0,0.4,8,Electronics,Male,Tier-2,1,16.94
8.01,89.8,82.2,0,1,11,6,1,4,1.2,5,Mechanical,Female,Tier-3,1,9.41
8.54,82.7,54.6,0,1,14,8,5,1,1.3,7,Mechanical,Male,Tier-2,1,13.56
8.31,88.6,62.9,0,2,4,5,0,6,0.6,8,Electrical,Female,Tier-2,1,12.68
8.6,69.1,77.3,1,0,1,1,5,4,0.4,5,Information Technology,Male,Tier-2,1,16.98
8.78,95.1,64.0,5,1,1,5,7,0,1.4,5,Civil,Female,Tier-2,0,0.0
9.56,75.1,75.2,0,1,5,2,5,0,0.3,5,Civil,Male,Tier-3,1,8.57
7.78,53.4,76.9,0,2,10,6,1,4,1.7,3,Information Technology,Female,Tier-3,1,15.13
6.82,73.3,67.7,0,0,9,2,6,5,0.5,5,Information Technology,Male,Tier-3,1,13.75
9.45,84.9,75.7,0,3,12,7,2,4,0.0,2,Chemical,Male,Tier-3,0,0.0
9.12,79.0,75.5,0,1,5,10,8,4,0.8,2,Information Technology,Female,Tier-1,1,26.43
7.98,54.7,60.2,0,0,6,10,7,1,0.2,4,Information Technology,Male,Tier-3,0,0.0
8.22,80.6,82.1,0,1,10,4,5,1,0.6,7,Electronics,Male,Tier-2,1,16.51
6.94,79.5,48.6,0,0,9,2,0,5,1.7,6,Information Technology,Male,Tier-2,1,17.43
9.31,66.3,99.0,0,0,3,0,1,0,0.2,1,Mechanical,Male,Tier-2,0,0.0
8.92,84.8,81.9,0,0,12,4,7,3,0.2,2,Information Technology,Female,Tier-3,1,16.75
9.4,76.4,88.3,1,0,15,9,5,4,0.6,7,Electronics,Male,Tier-2,1,19.93
9.69,54.6,83.6,0,1,4,9,0,2,0.6,2,Electronics,Male,Tier-3,0,0.0
8.59,86.3,74.4,1,0,2,10,8,2,0.6,2,Civil,Female,Tier-2,1,11.35
7.58,80.1,65.0,0,0,14,2,7,6,1.2,2,Electrical,Male,Tier-1,1,15.37
7.57,96.2,74.7,0,1,4,3,1,5,0.3,1,Mechanical,Male,Tier-3,0,0.0
7.84,67.6,85.9,1,0,8,9,4,6,0.3,1,Information Technology,Male,Tier-3,0,0.0
8.2,75.2,64.3,0,0,2,3,2,2,0.0,6,Electronics,Male,Tier-2,0,0.0
8.41,90.8,77.0,0,0,4,2,0,5,0.5,5,Electronics,Male,Tier-2,1,14.3
8.01,67.0,51.5,0,1,8,5,6,4,0.2,6,Information Technology,Male,Tier-3,1,15.74
9.55,90.4,64.5,1,0,7,5,8,3,0.9,2,Chemical,Female,Tier-2,0,0.0
8.97,90.7,63.8,0,0,9,0,6,5,0.2,2,Computer Science,Male,Tier-3,0,0.0
9.7,81.8,96.8,0,1,15,3,2,6,2.2,4,Civil,Female,Tier-3,1,10.34
9.17,76.0,57.6,0,0,14,0,5,6,1.9,4,Information Technology,Male,Tier-2,1,21.47
8.65,70.2,80.2,0,1,15,6,2,3,1.4,4,Chemical,Male,Tier-3,0,0.0
9.78,69.3,95.7,0,0,2,6,3,5,1.7,7,Electronics,Male,Tier-2,1,17.12
9.76,81.7,88.1,0,2,4,5,0,5,3.2,7,Mechanical,Male,Tier-2,0,0.0
7.17,43.5,94.8,0,1,9,10,1,6,0.4,4,Mechanical,Female,Tier-3,0,0.0
7.7,71.3,96.7,1,4,6,1,0,1,3.9,5,Mechanical,Female,Tier-2,0,0.0
6.77,69.7,75.7,0,1,9,3,1,3,2.2,3,Computer Science,Male,Tier-2,0,0.0
8.96,66.1,81.2,1,1,9,2,3,2,0.4,4,Mechanical,Female,Tier-2,0,0.0
9.57,80.2,77.5,0,3,7,10,5,6,2.0,4,Electrical,Male,Tier-3,1,12.46
8.38,60.4,81.2,0,0,14,7,7,2,2.3,8,Civil,Female,Tier-1,1,16.62
9.38,92.4,80.5,0,1,7,1,8,4,0.0,1,Electrical,Female,Tier-2,1,12.74
8.3,89.0,97.3,0,0,8,9,6,1,2.1,6,Electronics,Female,Tier-1,1,22.94
7.77,94.3,78.8,1,1,2,1,3,5,0.6,7,Electronics,Female,Tier-2,0,0.0
8.46,71.7,62.6,0,0,10,0,6,6,1.7,2,Civil,Female,Tier-1,0,0.0
7.8,80.5,82.7,0,1,12,8,0,0,0.1,5,Information Technology,Male,Tier-1,1,23.05
9.83,87.9,84.5,0,4,14,2,5,5,0.2,2,Civil,Female,Tier-3,1,12.1
8.94,76.4,64.3,0,0,7,7,0,1,3.9,3,Electronics,Male,Tier-3,0,0.0
6.87,71.2,63.8,0,2,15,6,7,0,0.5,5,Information Technology,Female,Tier-1,1,25.72
8.4,79.4,87.4,0,0,6,0,3,5,1.6,3,Mechanical,Male,Tier-2,1,12.6
7.64,75.5,68.1,0,0,7,10,7,1,1.4,7,Information Technology,Male,Tier-3,1,15.65
8.34,65.2,69.6,0,1,6,5,7,3,1.5,7,Mechanical,Male,Tier-3,1,10.43
8.84,49.4,69.0,0,0,11,7,1,1,1.4,8,Electronics,Male,Tier-3,0,0.0
8.63,66.9,78.2,0,1,3,5,5,4,2.5,7,Mechanical,Male,Tier-2,0,0.0
9.31,49.7,89.3,0,0,5,8,3,0,0.9,2,Electronics,Female,Tier-2,1,15.66
8.55,67.6,83.7,0,1,3,9,2,6,0.6,1,Mechanical,Male,Tier-3,0,0.0
8.52,95.0,69.0,1,1,6,2,8,6,2.6,4,Chemical,Female,Tier-2,0,0.0
8.75,55.8,92.4,0,2,15,5,8,3,0.4,7,Electronics,Male,Tier-2,1,18.58
9.11,83.4,86.3,0,1,3,9,1,3,1.0,7,Electronics,Male,Tier-2,0,0.0
7.95,92.7,87.9,0,0,12,3,4,6,1.9,2,Computer Science,Male,Tier-1,1,26.08
8.57,59.1,87.5,0,0,2,9,6,1,2.5,7,Chemical,Male,Tier-1,0,0.0
7.8,99.0,68.3,0,3,11,2,8,3,3.0,5,Electronics,Male,Tier-3,1,15.15
9.32,77.1,63.0,0,1,13,7,7,6,1.1,7,Computer Science,Male,Tier-3,1,19.47
9.28,94.3,70.6,0,1,4,6,3,2,1.3,8,Information Technology,Male,Tier-3,1,17.18
9.35,81.3,87.9,0,1,9,6,2,6,0.7,7,Computer Science,Female,Tier-2,1,22.56
8.14,72.5,59.7,0,0,1,4,0,2,0.3,4,Electronics,Female,Tier-3,0,0.0
7.6,43.1,57.9,0,1,8,0,0,2,0.0,7,Information Technology,Female,Tier-3,0,0.0
7.92,64.6,51.4,0,1,5,5,8,1,0.3,5,Information Technology,Female,Tier-2,1,18.94
9.11,86.2,58.7,0,0,2,5,3,0,3.9,3,Computer Science,Male,Tier-2,1,20.62
8.65,96.4,64.7,0,3,14,2,7,1,1.6,5,Civil,Female,Tier-3,0,0.0
7.89,61.1,76.6,0,0,9,4,3,4,0.7,1,Civil,Female,Tier-3,0,0.0
7.34,77.3,60.0,0,1,2,8,5,3,0.4,3,Computer Science,Female,Tier-3,0,0.0
9.13,72.6,83.6,0,0,11,6,3,2,0.1,8,Mechanical,Female,Tier-1,1,17.23
9.06,83.0,75.6,0,1,11,7,1,1,0.0,6,Computer Science,Male,Tier-2,1,21.11
8.85,79.1,48.4,1,0,3,8,0,6,1.4,8,Computer Science,Female,Tier-1,1,25.42
9.94,73.5,74.8,0,0,1,5,7,1,4.2,7,Computer Science,Male,Tier-2,1,25.72
8.25,85.7,76.8,0,4,1,4,5,3,0.3,6,Computer Science,Male,Tier-2,1,21.86
8.34,69.7,99.0,0,1,2,9,0,1,0.3,7,Information Technology,Male,Tier-1,1,23.11
9.5,78.1,78.1,0,1,2,4,4,2,2.7,2,Chemical,Female,Tier-3,0,0.0
8.68,87.2,52.0,0,1,14,4,2,6,0.9,4,Electrical,Male,Tier-2,0,0.0
8.16,69.3,78.0,0,0,13,3,1,3,0.2,4,Information Technology,Male,Tier-2,1,16.87
8.23,73.7,77.3,0,0,6,1,2,0,0.0,1,Civil,Male,Tier-3,0,0.0
7.51,71.3,82.9,0,0,15,6,1,2,0.8,5,Civil,Male,Tier-1,0,0.0
8.7,83.4,99.0,0,1,11,6,1,4,0.6,7,Computer Science,Female,Tier-3,1,16.83
8.78,82.2,68.0,0,2,8,7,0,6,0.6,7,Computer Science,Male,Tier-3,1,17.53
9.09,71.8,66.5,2,0,12,7,2,4,3.5,2,Mechanical,Male,Tier-2,0,0.0
8.85,82.1,81.1,1,1,4,10,2,5,0.3,6,Information Technology,Male,Tier-2,1,18.52
9.76,44.3,98.7,3,0,3,7,3,5,0.7,5,Electrical,Male,Tier-3,0,0.0
7.96,88.0,83.7,0,0,13,8,2,3,0.2,6,Computer Science,Male,Tier-1,1,26.05
8.41,88.7,70.5,1,1,14,5,7,2,0.4,5,Civil,Male,Tier-2,0,0.0
